date,open,high,low,close,volume,ret_1d,ret_2d,ret_3d,ret_5d,open_close_ret,high_low_range,close_to_high,close_to_low,volume_chg_1d,vol_5d,vol_10d,mom_5d,mom_10d,sma_5_ratio,sma_10_ratio,sma_20_ratio,target_up,pm_total_trade_count,pm_total_notional,pm_market_age_hours,pm_up_last,pm_up_first,pm_up_mean,pm_up_std,pm_up_change,pm_up_min,pm_up_max,pm_up_trade_count,pm_up_notional
2025-04-06,83504.5078125,83704.71875,77097.7421875,78214.484375,36294853736,-0.06335339642726368,-0.06714056373612132,-0.05882283263148569,-0.08165733383209561,-0.06335015409441314,0.08569610957519336,-0.06559050023688184,0.014484758642919981,1.5238404380796178,0.030808834680847937,0.027022719883182795,-0.08165733383209561,-0.10280930458641613,-0.04883649219433339,-0.055557385678005056,-0.07156851807595732,1,0,0.0,34.45656239861111,,,,,,,,0,0.0
2025-04-07,78221.3359375,81119.0625,74436.6796875,79235.3359375,91262424987,0.013051950296130821,-0.05112833151239249,-0.05496492874072856,-0.03940530987800828,0.012963215059510036,0.08977271474969029,-0.02322174966580759,0.06446628557514544,1.51447286854552,0.03181130409889632,0.026743252485016546,-0.03940530987800828,-0.060671268290500735,-0.028743648891735418,-0.03728118061498509,-0.05750223697625623,0,0,0.0,58.45677177444445,,,,,,,,0,0.0
2025-04-08,79218.4765625,80823.890625,76198.0234375,76271.953125,48314590749,-0.03739976334343409,-0.024835952899548874,-0.08661590735711855,-0.08219786443038091,-0.03719490156031113,0.06070849319725835,-0.05631920790747014,0.0009702310396626501,-0.470597118629247,0.03281195781618586,0.028242628517317517,-0.08219786443038091,-0.07658374927914335,-0.0491450144503941,-0.06610901234777522,-0.08700525742959597,1,0,0.0,82.45676034888889,,,,,,,,0,0.0
2025-04-09,76273.5625,83541.0,74589.671875,82573.953125,84213627038,0.0826253916648998,0.0421354582270399,0.05573735842965477,-0.015145442972595902,0.08260254822894897,0.12000760829194901,-0.011575715816186105,0.10704271850639513,0.7430268110000089,0.0556987895256476,0.040219310501299135,-0.015145442972595902,0.0029080108501720048,0.03268940739529347,0.010757779388569144,-0.010625265454485278,0,0,0.0,36.45669990416666,,,,,,,,0,0.0
2025-04-10,82565.9765625,82700.9296875,78456.1328125,79626.140625,44718000633,-0.0356990599146636,0.04397668294271839,0.004932202064597213,-0.04644830471004002,-0.03560590039499667,0.05410407985752386,-0.03717961906980527,0.014912891708493525,-0.4689932947215093,0.05777458056842468,0.04184199160217744,-0.04644830471004002,-0.03540656434665013,0.005578969288033475,-0.02182574741370802,-0.04341368030239412,1,0,0.0,35.92111104,,,,,,,,0,0.0
2025-04-11,79625.046875,84247.4765625,78936.3203125,83404.8359375,41656778779,0.04745546227457886,0.010062286968897105,0.0935190790356466,0.06636049069395922,0.047469850390590373,0.06728406174716195,-0.010001968716236598,0.05660911995022877,-0.06845614317874815,0.05230091570094318,0.04354452730543349,0.06636049069395922,-0.020715663879994684,0.03966959916376256,0.02681950673124489,0.0022390179588438475,1,0,0.0,35.05592900972223,,,,,,,,0,0.0
2025-04-12,83404.515625,85856.1875,82769.375,85287.109375,24258059104,0.022567917271733462,0.07109435049301682,0.032857289100509,0.07637720425989714,0.02257184441265081,0.0372941380794527,-0.006628271550026654,0.030418670855011376,-0.4176683887946476,0.05243046221072929,0.04271897878553952,0.07637720425989714,0.033962226980411625,0.04733118610013398,0.04638383482165853,0.025330136838591866,0,0,0.0,36.32147198722222,,,,,,,,0,0.0
2025-04-13,85279.46875,86015.1875,83027.0078125,83684.9765625,28796984817,-0.01878516957885823,0.003358805539884102,0.05097366148404858,0.09719199697628045,-0.018697257509592502,0.035990453784005005,-0.027090691832765024,0.007924755658856197,0.18711001129729965,0.04818800982149046,0.04329571575651725,0.09719199697628045,0.007005157954725227,0.009281429125295615,0.02599453543737007,0.008380927117772163,1,0,0.0,37.18841479333334,,,,,,,,0,0.0
2025-04-14,83694.5234375,85785.0,83690.640625,84542.390625,34090769777,0.010245734631468162,-0.008731902809902214,0.013638953601592618,0.023838479635584164,0.010130497823231499,0.02502501306429683,-0.014485159118727053,0.010177362649385291,0.18383122377711114,0.03301757216648942,0.04332293468074398,0.023838479635584164,0.008331992329114302,0.014803906641490894,0.03561961536203362,0.02051360481532183,0,0,0.0,59.52307244777778,,,,,,,,0,0.0
2025-04-15,84539.6953125,86429.3515625,83598.8203125,83668.9921875,28040322885,-0.01033089354397465,-0.0001910065062641353,-0.018972587995511492,0.0507729186767929,-0.010299340703576632,0.03385850708681315,-0.03193775407424981,0.0008393883399036017,-0.17748050078006894,0.02646974640459194,0.04346041998478874,0.0507729186767929,0.0019662979690351357,-0.005333823420665018,0.024714633932434893,0.011944699067962583,1,0,0.0,83.52226210611111,,,,,,,,0,0.0
2025-04-16,83674.5078125,85428.28125,83100.6171875,84033.8671875,29617804112,0.004360934564412222,-0.006015011330299691,0.004169095091272723,0.00754190381084574,0.004294729474898951,0.02801018983105852,-0.0163226280816694,0.011230361838279856,0.05625759851160139,0.01643111161958526,0.03712675672421049,0.00754190381084574,0.07440287894245934,-0.002488026751480965,0.021900121532593797,0.01829330713723798,1,0,0.0,37.62611502166667,,,,,,,,0,0.0
2025-04-17,84030.671875,85449.0703125,83749.75,84895.75,21276866029,0.01025637449930672,0.014662036441778437,0.004179670960185788,-0.004588728330318093,0.01029479005340872,0.020290452359559286,-0.006475439820192608,0.013683622936187856,-0.28161905762691475,0.013087955999282244,0.03709340398636561,-0.004588728330318093,0.07143800168860115,0.008680009412293188,0.02532341216845202,0.028399215427790114,0,0,0.0,36.25656867722223,,,,,,,,0,0.0
2025-04-18,84900.1875,85095.046875,84298.8828125,84450.8046875,12728372364,-0.005241078764249063,0.004961541268471148,0.009344112789693604,0.009151321497091525,-0.005293072085382655,0.009444538716733009,-0.007570854134981042,0.0018021813567554723,-0.4017740983727843,0.00930211686674128,0.034033160378106,0.009151321497091525,0.10723275368464602,0.0015707581187232034,0.009973137433399337,0.021862290356733594,1,0,0.0,35.09014501472222,,,,,,,,0,0.0
2025-04-19,84450.8671875,85597.703125,84353.4609375,85063.4140625,15259300427,0.007254038339443714,0.001974940588898688,0.012251570818499147,0.006162866150912105,0.00725329289561949,0.014750339507965116,-0.006241862141087684,0.008416407781134394,0.19884145361415517,0.008704767129106417,0.02285631611845516,0.006162866150912105,0.030148259145731604,0.007590961406534369,0.014279784320677447,0.027578395872040806,1,0,0.0,38.02277224444445,,,,,,,,0,0.0
2025-04-20,85066.0703125,85306.3828125,83976.84375,85174.3046875,14664050812,0.0013036230231544543,0.00856711789398834,0.003281138190074362,0.017991282799566077,0.001272356588265966,0.015832210441941053,-0.001548279514913986,0.014259418239924049,-0.03900897146941007,0.005951375596142375,0.01842286212507594,0.017991282799566077,0.06967767141483261,0.0053193727945064495,0.008927439021992,0.027288942148340434,1,0,0.0,36.72586386444445,,,,,,,,0,0.0
2025-04-21,85171.5390625,88460.09375,85143.8359375,87518.90625,41396190190,0.027527099529631727,0.02886660751349379,0.03633004533057016,0.04147183961823431,0.02756046460282313,0.03894888897106186,-0.01063968463180609,0.027894800443844625,1.8229710003544417,0.012317476479181032,0.014126338346222818,0.04147183961823431,0.04932652005433957,0.024563974377751485,0.031672635967320284,0.05407359470662243,1,0,0.0,59.58893015777778,,,,,,,,0,0.0
2025-04-22,87521.875,93817.3828125,87084.53125,93441.890625,55899038456,0.06767662701452015,0.09706666779181039,0.09849682915787916,0.10066629513255965,0.06764041132574006,0.0773139783364225,-0.004002373294194839,0.0730021656400659,0.35034258465416523,0.029489007281102295,0.024082774566055256,0.10066629513255965,0.09561563652185856,0.07244389315209143,0.09100508754822334,0.11803319681864033,1,0,0.0,83.58892887805557,,,,,,,,0,0.0
2025-04-23,93427.5859375,94535.734375,91962.9609375,93699.109375,41719568821,0.0027527134594511615,0.07061563483604427,0.10008657797415621,0.10951114938125506,0.0029062448181165212,0.027976191841501352,-0.008849828115591873,0.018878779236783494,-0.25366213850281405,0.0279763928661886,0.022166199242835524,0.10951114938125506,0.11966464261385035,0.05304124038648217,0.08136471334442774,0.11404861059509996,1,0,0.0,34.659880566944445,,,,,,,,0,0.0
2025-04-24,93692.3984375,94016.1953125,91696.7109375,93943.796875,31483175315,0.0026114175645013393,0.005371319508230554,0.07341145930968485,0.10439720660606411,0.0026832319557674733,0.02529517527167302,-0.0007700634689519203,0.024505632912303676,-0.24536191996422074,0.02862867315768499,0.022348000967190845,0.10439720660606411,0.11120345876781856,0.03512946041467657,0.07255143016136612,0.11029137507313269,1,0,0.0,36.89319924305556,,,,,,,,0,0.0
2025-04-25,93954.25,95768.390625,92898.59375,94720.5,40915232364,0.008267742531563593,0.01090075062413054,0.013683470726542746,0.11207834742560552,0.008155565075555371,0.030891714924371483,-0.010941925808309994,0.019611774263267545,0.299590398828232,0.027620562912529567,0.021133358380776145,0.11207834742560552,0.13208606346941365,0.022183811693141875,0.06794427695853256,0.11210026849790844,0,0,0.0,37.19172454638889,,,,,,,,0,0.0
2025-04-26,94714.6484375,95251.359375,93927.25,94646.9296875,17612825123,-0.0007767095032226168,0.007484611394146468,0.010115574404305772,0.08144552694864138,-0.0007149765228203764,0.01409718026451312,-0.0063456279413335315,0.007662096862199208,-0.5695288990098231,0.029010376362964274,0.021418514374860587,0.08144552694864138,0.12629506239811228,0.005914355842952634,0.05449679238116678,0.10061930695537291,0,0,0.0,35.058240955833334,,,,,,,,0,0.0
2025-04-27,94660.90625,95301.203125,93665.3984375,93754.84375,18090367764,-0.00942540809771053,-0.010194796796891947,-0.0020113422204066644,0.003349173726117538,-0.0095716651772495,0.01746434344793313,-0.01622602154320918,0.0009549450916999103,0.02711334710161828,0.006516161637295391,0.022490662215910066,0.003349173726117538,0.10435261776944071,-0.0042292017834063556,0.03434845481840809,0.08111856766109371,1,0,0.0,35.259307999166666,,,,,,,,0,0.0
2025-04-28,93755.3046875,95598.4921875,92860.8046875,94978.75,32363449569,0.013054325526514532,0.0035058750832761554,0.002726442533559359,0.013656913427839035,0.01304934495789789,0.029481625850788173,-0.006482761111801683,0.02280774240140837,0.7889879294440638,0.008621513572572785,0.021829897381115283,0.013656913427839035,0.12466364709557709,0.006035294880714748,0.035820192265509254,0.08354503062461616,0,0,0.0,59.25925511916667,,,,,,,,0,0.0
2025-04-29,94981.859375,95485.4140625,93796.6328125,94284.7890625,25806129921,-0.007306486319308303,0.005652457956338841,-0.0038262268643652897,0.003629746708595505,-0.007338983644738728,0.018004710823424475,-0.012573909971360986,0.005204411239109419,-0.2026149787901802,0.009729964254422333,0.022653501038533426,0.003629746708595505,0.10840588873172474,-0.002036189830531887,0.01801416763059316,0.06849057453467045,0,0,0.0,83.2593071111111,,,,,,,,0,0.0
2025-04-30,94286.46875,95249.3203125,92979.640625,94207.3125,28344679831,-0.0008217291810309613,-0.008122211547319846,0.004826083985660645,-0.005417913756789683,-0.0008395292670243526,0.024410501828609377,-0.010939792631394218,0.013203663369181884,0.0983700352501995,0.008779945051200642,0.02275980282923927,-0.005417913756789683,0.1060532028484602,-0.0017717969971239311,0.007352780364735079,0.058864102435955745,1,0,0.0,35.12597312361111,,,,,,,,0,0.0
2025-05-01,94212.859375,97437.9609375,94153.6328125,96492.3359375,32875889623,0.02425526614507767,0.023413605704061702,0.01593604819499106,0.019497793072559944,0.02419496210625449,0.03488264899497295,-0.009704893153568261,0.024839223459995008,0.15986103279403796,0.014348972043371084,0.022507652544906356,0.019497793072559944,0.10253132805233145,0.018457495515693534,0.02198025344558263,0.07662853686498461,1,0,0.0,37.32442448027778,,,,,,,,0,0.0
2025-05-02,96494.96875,97905.8984375,96375.9453125,96910.0703125,26421924677,0.0043291974532626565,0.028689469434763915,0.027844165279510058,0.0336540112094208,0.0043017948798496075,0.015874844288573442,-0.010171278144551321,0.005542098687261632,-0.19631301297120796,0.012318112411835643,0.00981648603492607,0.0336540112094208,0.0371158980656594,0.016098813729283457,0.02264815859688052,0.0743232919965835,0,0,0.0,36.19194257888888,,,,,,,,0,0.0
2025-05-03,96904.6328125,96943.8828125,95821.2890625,95891.796875,15775154889,-0.010507405827035687,-0.006223697008319706,0.017880611709414795,0.009613170051195663,-0.010451883548846741,0.011715494134792781,-0.010852525264898327,0.0007358261738057426,-0.40295209066536697,0.013708843425382382,0.010803714831689853,0.009613170051195663,0.02340136971019091,0.003500895004920679,0.009566799308666551,0.05589067554761318,0,0,0.0,35.19084523555556,,,,,,,,0,0.0
2025-05-04,95877.1875,96318.921875,94173.4296875,94315.9765625,18198688416,-0.016433317174712747,-0.026768051469109322,-0.022554738196095436,0.000330779761084532,-0.016283445292969212,0.02278235161042219,-0.020794930772785936,0.0015136634130563653,0.1536297769532473,0.015716706678166676,0.012327219979191565,0.000330779761084532,0.00396172711642917,-0.013054376361241182,-0.007412665297787502,0.032980441306485586,1,0,0.0,31.292205015833336,,,,,,,,0,0.0
2025-05-05,94319.5625,95193.1875,93566.265625,94748.0546875,25816260327,0.0045811763897039,-0.011927424709654022,-0.022309504244793943,0.005739917349834256,0.004542983196089256,0.01738791074039936,-0.004676099458272631,0.012630503682133032,0.4185780720495633,0.015817368900617967,0.012121301281157234,0.005739917349834256,0.0002909052158719394,-0.00965377118162003,-0.0028943624308401805,0.03145478636783072,1,0,0.0,55.29220167055556,,,,,,,,0,0.0
2025-05-06,94748.3828125,96889.1796875,93399.859375,96802.4765625,26551275827,0.02168299794413664,0.026363507972080313,0.00949695090902436,0.0032141477557439124,0.02167945973352281,0.03735894610387369,-0.0008948690171559637,0.03643064572333565,0.028471029137836945,0.014896917881706712,0.013893149125109427,0.0032141477557439124,0.022774609616149855,0.011164321880466899,0.016420183312543912,0.0465461768408999,1,0,0.0,79.29219926805555,,,,,,,,0,0.0
2025-05-07,96800.1953125,97625.8046875,95829.3359375,97032.3203125,76983822462,0.0023743581586117557,0.024108839305820196,0.028800462540935268,0.0012614788081959372,0.0023979806988057017,0.018746542824544354,-0.006079175243673962,0.012553404061827145,1.899439671509688,0.014804223491876982,0.013269886135890942,0.0012614788081959372,0.034957943839568184,0.013306393713327092,0.015339410200747583,0.04219372512065256,1,0,0.0,36.55794902194444,,,,,,,,0,0.0
2025-05-08,97034.25,103969.5390625,96913.875,103241.4609375,69895404397,0.06399043746457878,0.06651673184045759,0.08964201194434152,0.07664538888639938,0.06396927824453735,0.0728034459720035,-0.007002802278101128,0.0652908155565961,-0.09207672259322941,0.030415668878525967,0.02331200262109113,0.07664538888639938,0.08699536409460018,0.061848434086758886,0.07105106972778752,0.09780594813724686,0,0,0.0,36.82467576388889,,,,,,,,0,0.0
2025-05-09,103239.125,104297.4921875,102343.09375,102970.8515625,58198593958,-0.002621130818400763,0.0612015793384566,0.06372125196629064,0.09176467567257496,-0.00259856365016653,0.019096534664802434,-0.012719774916687743,0.006133856125489556,-0.16734734622269443,0.027286174823610794,0.023001478232480867,0.09176467567257496,0.09212580933115455,0.040540197655339894,0.05870359490810917,0.08460214073134087,1,0,0.0,35.7898602175,,,,,,,,0,0.0
2025-05-10,102973.7109375,104961.765625,102830.484375,104696.328125,42276713994,0.016756941758927724,0.014091888804060426,0.07898407239791316,0.1049971260128939,0.01672870844234753,0.020726161730675985,-0.002528897055222301,0.018144850346086816,-0.2735784300131081,0.026315079713230598,0.02283150184404987,0.1049971260128939,0.11133971818801225,0.0371242134772678,0.06495931316361325,0.09155408425748135,0,0,0.0,36.92343541305556,,,,,,,,0,0.0
2025-05-11,104701.0703125,104937.9921875,103364.7421875,104106.359375,46285517406,-0.005635047193781384,0.011027468407511343,0.008377433151818714,0.07545140446674714,-0.005680084603958413,0.015220373666159581,-0.00792499260910251,0.007174759708244993,0.09482296596109485,0.028717862247973194,0.02283677093652122,0.07545140446674714,0.07890806418482565,0.016569711872179926,0.050819724241492725,0.07609814632081724,0,0,0.0,37.75859452111112,,,,,,,,0,0.0
2025-05-12,104106.9609375,105747.453125,100814.40625,102812.953125,63250475404,-0.01242389281274392,-0.017988930784195056,-0.0015334284907234652,0.059574302602298124,-0.012429599335599173,0.04893196377873821,-0.027750077314214305,0.019824020686527666,0.36652842938298513,0.031011820619870463,0.023721279817688113,0.059574302602298124,0.06091093313074003,-0.007267254456407413,0.0316178664703235,0.057606605492430685,1,0,0.0,61.758585043055554,,,,,,,,0,0.0
2025-05-13,102812.4921875,104997.421875,101515.09375,104169.8125,52608876410,0.013197358248725033,0.000609502871687484,-0.00502897889954057,0.008992042093069585,0.01320190069923255,0.03430355030332621,-0.00788218758347492,0.026150975701581425,-0.16824535983372257,0.01255727172534308,0.02304353281100923,0.008992042093069585,0.0863266295425753,0.004034182897807215,0.03662220717921505,0.06582427312806516,0,0,0.0,85.72537773861112,,,,,,,,0,0.0
