date,pm_total_trade_count,pm_total_notional,pm_market_age_hours,pm_up_last,pm_up_first,pm_up_mean,pm_up_std,pm_up_change,pm_up_min,pm_up_max,pm_up_trade_count,pm_up_notional
2025-10-14,0,0.0,35.903675055,,,,,,,,0,0.0
2025-10-15,0,0.0,35.65700505583333,,,,,,,,0,0.0
2025-10-16,0,0.0,35.92938352638889,,,,,,,,0,0.0
2025-10-17,0,0.0,35.82068930416666,,,,,,,,0,0.0
2025-10-18,0,0.0,35.81569870138889,,,,,,,,0,0.0
2025-10-19,0,0.0,35.95183362472223,,,,,,,,0,0.0
2025-10-20,0,0.0,35.88653840944445,,,,,,,,0,0.0
2025-10-21,0,0.0,35.923584874999996,,,,,,,,0,0.0
2025-10-22,0,0.0,35.802765306944444,,,,,,,,0,0.0
2025-10-23,0,0.0,35.813851929444446,,,,,,,,0,0.0
2025-10-24,0,0.0,35.897661555,,,,,,,,0,0.0
2025-10-25,0,0.0,35.64550807361111,,,,,,,,0,0.0
2025-10-26,0,0.0,35.85320642,,,,,,,,0,0.0
2025-10-27,0,0.0,35.65816759055556,,,,,,,,0,0.0
2025-10-28,0,0.0,35.822001432777775,,,,,,,,0,0.0
2025-10-29,0,0.0,35.89025195861111,,,,,,,,0,0.0
2025-10-30,0,0.0,35.95415470555556,,,,,,,,0,0.0
2025-10-31,0,0.0,35.955643870555555,,,,,,,,0,0.0
2025-11-01,0,0.0,35.7948780025,,,,,,,,0,0.0
2025-11-02,0,0.0,35.68834134,,,,,,,,0,0.0
2025-11-03,0,0.0,35.95784250416667,,,,,,,,0,0.0
2025-11-04,0,0.0,16.48954074222222,,,,,,,,0,0.0
2025-11-05,0,0.0,35.79506456861111,,,,,,,,0,0.0
2025-11-06,0,0.0,35.82428150583333,,,,,,,,0,0.0
2025-11-07,0,0.0,35.82438429361111,,,,,,,,0,0.0
2025-11-08,0,0.0,35.771808158055556,,,,,,,,0,0.0
2025-11-09,0,0.0,35.492990713888894,,,,,,,,0,0.0
2025-11-10,0,0.0,35.88968286861111,,,,,,,,0,0.0
2025-11-11,0,0.0,35.905952095555556,,,,,,,,0,0.0
2025-11-12,0,0.0,35.94672105888889,,,,,,,,0,0.0
2025-11-13,0,0.0,35.82211241861111,,,,,,,,0,0.0
2025-11-14,0,0.0,35.858052351666664,,,,,,,,0,0.0
2025-11-15,0,0.0,35.87593993555556,,,,,,,,0,0.0
2025-11-16,0,0.0,35.79364541777778,,,,,,,,0,0.0
2025-11-17,0,0.0,35.86030536444444,,,,,,,,0,0.0
